Unnamed: 0,Event Title,Event Date,Player Name,Score,Round,Pars,Scores,Hole,Double_Eagle_or_Better,Eagle,Birdie,Par,Bogey,Double_Bogey,Worse_than_Double_Bogey,Hole_in_1,Score_Relative_to_Par,Cumulative_Score,Streak_of_3_Birdies_or_Better,Bogey_Free_Round,Under_70_All_Rounds,Overall_Cumulative_Score,Position_At_Hole,Cumulative_Score_Relative_to_Par,FPTS,Cumulative_FPTS,FPTS_Positions,Total_FPTS
671535,Wyndham Championship,2024-08-08,Maverick McNealy,-5,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,53.0,0,0,0,53.0,55,-1.0,0.5,12.5,0,12.5
671536,Wyndham Championship,2024-08-08,Maverick McNealy,-5,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,57.0,0,0,0,57.0,42,-2.0,3.0,15.5,1,16.5
671537,Wyndham Championship,2024-08-08,Maverick McNealy,-5,1,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,59.0,0,0,0,59.0,21,-3.0,3.0,18.5,4,22.5
671538,Wyndham Championship,2024-08-08,Maverick McNealy,-5,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,63.0,0,0,0,63.0,25,-3.0,0.5,19.0,4,23.0
671539,Wyndham Championship,2024-08-08,Maverick McNealy,-5,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,67.0,0,0,0,67.0,26,-3.0,0.5,19.5,3,22.5
671540,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,5.0,1,0,0,0,0,1,0,0,0,1.0,5.0,0,0,0,72.0,38,-2.0,-0.5,19.0,2,21.0
671541,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,2,0,0,0,1,0,0,0,0,0.0,9.0,0,0,0,76.0,44,-2.0,0.5,19.5,1,20.5
671542,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,11.0,0,0,0,78.0,30,-3.0,3.0,22.5,3,25.5
671543,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,82.0,33,-3.0,0.5,23.0,2,25.0
671544,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,86.0,33,-4.0,3.0,26.0,2,28.0
671545,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,5.0,6,0,0,0,0,1,0,0,0,1.0,24.0,0,0,0,91.0,55,-3.0,-0.5,25.5,0,25.5
671546,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,3,2.0,7,0,0,1,0,0,0,0,0,-1.0,26.0,0,0,0,93.0,35,-4.0,3.0,28.5,2,30.5
671547,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,29.0,0,0,0,96.0,22,-5.0,3.0,31.5,4,35.5
671548,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,33.0,0,0,0,100.0,22,-5.0,0.5,32.0,4,36.0
671549,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,37.0,0,0,0,104.0,24,-5.0,0.5,32.5,4,36.5
671550,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,41.0,0,0,0,108.0,28,-5.0,0.5,33.0,3,36.0
671551,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,111.0,32,-5.0,0.5,33.5,2,35.5
671552,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,5.0,13,0,0,0,0,1,0,0,0,1.0,49.0,0,0,0,116.0,52,-4.0,-0.5,33.0,0,33.0
671553,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,53.0,0,0,0,120.0,43,-4.0,0.5,33.5,1,34.5
671554,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,57.0,0,0,0,124.0,33,-5.0,3.0,36.5,2,38.5
671555,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,60.0,0,0,0,127.0,32,-5.0,0.5,37.0,2,39.0
671556,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,17,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,131.0,30,-5.0,0.5,37.5,3,40.5
671557,Wyndham Championship,2024-08-08,Maverick McNealy,-5,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,135.0,25,-5.0,0.5,38.0,4,42.0
671558,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,5.0,1,0,0,0,0,1,0,0,0,1.0,5.0,0,0,0,140.0,47,-4.0,-0.5,37.5,1,38.5
671559,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,2,0,0,0,1,0,0,0,0,0.0,9.0,0,0,0,144.0,53,-4.0,0.5,38.0,0,38.0
671560,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,3,4.0,3,0,0,0,0,1,0,0,0,1.0,13.0,0,0,0,148.0,64,-3.0,-0.5,37.5,0,37.5
671561,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,16.0,0,0,0,151.0,52,-4.0,3.0,40.5,0,40.5
671562,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,5,3.0,5,0,1,0,0,0,0,0,0,-2.0,19.0,0,0,0,154.0,34,-6.0,8.0,48.5,2,50.5
671563,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,5.0,6,0,0,0,0,1,0,0,0,1.0,24.0,0,0,0,159.0,50,-5.0,-0.5,48.0,1,49.0
671564,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,3,4.0,7,0,0,0,0,1,0,0,0,1.0,28.0,0,0,0,163.0,54,-4.0,-0.5,47.5,0,47.5
671565,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,8,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,167.0,53,-4.0,0.5,48.0,0,48.0
671566,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,171.0,55,-4.0,0.5,48.5,0,48.5
671567,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,10,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,175.0,54,-4.0,0.5,49.0,0,49.0
671568,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,11,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,179.0,46,-4.0,0.5,49.5,1,50.5
671569,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,46.0,0,0,0,181.0,42,-5.0,3.0,52.5,1,53.5
671570,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,185.0,41,-5.0,0.5,53.0,1,54.0
671571,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,5.0,14,0,0,0,0,1,0,0,0,1.0,55.0,0,0,0,190.0,48,-4.0,-0.5,52.5,1,53.5
671572,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,59.0,0,0,0,194.0,46,-5.0,3.0,55.5,1,56.5
671573,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,3,3.0,16,0,0,0,1,0,0,0,0,0.0,62.0,0,0,0,197.0,46,-5.0,0.5,56.0,1,57.0
671574,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,4.0,17,0,0,0,1,0,0,0,0,0.0,66.0,0,0,0,201.0,44,-5.0,0.5,56.5,1,57.5
671575,Wyndham Championship,2024-08-08,Maverick McNealy,-5,3,4,3.0,18,0,0,1,0,0,0,0,0,-1.0,69.0,0,0,0,204.0,42,-6.0,3.0,59.5,1,60.5
671576,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,208.0,43,-6.0,0.5,60.0,1,61.0
671577,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,212.0,42,-6.0,0.5,60.5,1,61.5
671578,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,10.0,0,0,0,214.0,31,-7.0,3.0,63.5,2,65.5
671579,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,218.0,30,-7.0,0.5,64.0,3,67.0
671580,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,222.0,27,-8.0,3.0,67.0,3,70.0
671581,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,6,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,226.0,27,-8.0,0.5,67.5,3,70.5
671582,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,3,3.0,7,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,229.0,29,-8.0,0.5,68.0,3,71.0
671583,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,8,0,0,0,1,0,0,0,0,0.0,29.0,0,0,0,233.0,29,-8.0,0.5,68.5,3,71.5
671584,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,9,0,0,0,1,0,0,0,0,0.0,33.0,0,0,0,237.0,30,-8.0,0.5,69.0,3,72.0
671585,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,36.0,0,0,0,240.0,22,-9.0,3.0,72.0,4,76.0
671586,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,11,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,244.0,22,-9.0,0.5,72.5,4,76.5
671587,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,3,3.0,12,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,247.0,23,-9.0,0.5,73.0,4,77.0
671588,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,13,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,251.0,25,-9.0,0.5,73.5,4,77.5
671589,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,8.0,14,0,0,0,0,0,0,1,0,4.0,55.0,0,0,0,259.0,49,-5.0,-1.0,72.5,1,73.5
671590,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,5,5.0,15,0,0,0,1,0,0,0,0,0.0,60.0,0,0,0,264.0,48,-5.0,0.5,73.0,1,74.0
671591,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,3,3.0,16,0,0,0,1,0,0,0,0,0.0,63.0,0,0,0,267.0,48,-5.0,0.5,73.5,1,74.5
671592,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,17,0,0,0,1,0,0,0,0,0.0,67.0,0,0,0,271.0,47,-5.0,0.5,74.0,1,75.0
671593,Wyndham Championship,2024-08-08,Maverick McNealy,-5,4,4,4.0,18,0,0,0,1,0,0,0,0,0.0,71.0,0,0,0,275.0,45,-5.0,0.5,74.5,1,75.5
671594,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
671595,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
671596,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
671597,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,15.0,55,0.0,0.5,2.0,0,2.0
671598,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,19.0,35,-1.0,3.0,5.0,2,7.0
671599,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,6,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,23.0,43,-1.0,0.5,5.5,1,6.5
671600,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,26.0,43,-1.0,0.5,6.0,1,7.0
671601,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,30.0,0,0,0,30.0,48,-1.0,0.5,6.5,1,7.5
671602,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,34.0,49,-1.0,0.5,7.0,1,8.0
671603,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,5.0,10,0,0,0,0,1,0,0,0,1.0,39.0,0,0,0,39.0,98,0.0,-0.5,6.5,0,6.5
671604,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,11,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,43.0,92,0.0,0.5,7.0,0,7.0
671605,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,46.0,0,0,0,46.0,92,0.0,0.5,7.5,0,7.5
671606,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,50.0,94,0.0,0.5,8.0,0,8.0
671607,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,54.0,92,0.0,0.5,8.5,0,8.5
671608,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,58.0,75,-1.0,3.0,11.5,0,11.5
671609,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,61.0,77,-1.0,0.5,12.0,0,12.0
671610,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,65.0,0,0,0,65.0,77,-1.0,0.5,12.5,0,12.5
671611,Wyndham Championship,2024-08-08,Max Greyserman,-16,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,69.0,0,0,0,69.0,72,-1.0,0.5,13.0,0,13.0
671612,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,1,0,0,1,0,0,0,0,0,-1.0,3.0,0,0,0,72.0,38,-2.0,3.0,16.0,2,18.0
671613,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,2,0,0,1,0,0,0,0,0,-1.0,6.0,0,0,0,75.0,28,-3.0,3.0,19.0,3,22.0
671614,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,8.0,1,0,0,77.0,20,-4.0,6.0,25.0,5,30.0
671615,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,11.0,0,0,0,80.0,18,-5.0,3.0,28.0,5,33.0
671616,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,15.0,0,0,0,84.0,15,-6.0,3.0,31.0,6,37.0
671617,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,19.0,0,0,0,88.0,16,-6.0,0.5,31.5,5,36.5
671618,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,91.0,16,-6.0,0.5,32.0,5,37.0
671619,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,95.0,16,-6.0,0.5,32.5,5,37.5
671620,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,30.0,0,0,0,99.0,15,-6.0,0.5,33.0,6,39.0
671621,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,103.0,13,-6.0,0.5,33.5,6,39.5
671622,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,38.0,0,0,0,107.0,10,-6.0,0.5,34.0,7,41.0
671623,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,40.0,0,0,0,109.0,8,-7.0,3.0,37.0,9,46.0
671624,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,43.0,0,0,0,112.0,8,-8.0,3.0,40.0,9,49.0
671625,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,14,0,0,1,0,0,0,0,0,-1.0,46.0,0,0,0,115.0,4,-9.0,3.0,43.0,16,59.0
671626,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,50.0,0,0,0,119.0,4,-10.0,3.0,46.0,16,62.0
671627,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,53.0,0,0,0,122.0,3,-10.0,0.5,46.5,18,64.5
671628,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,3.0,17,0,0,1,0,0,0,0,0,-1.0,56.0,0,0,0,125.0,2,-11.0,3.0,49.5,20,69.5
671629,Wyndham Championship,2024-08-08,Max Greyserman,-16,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,60.0,0,1,0,129.0,2,-11.0,3.5,53.0,20,73.0
671630,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,133.0,3,-11.0,0.5,53.5,18,71.5
671631,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,137.0,3,-11.0,0.5,54.0,18,72.0
671632,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,140.0,3,-11.0,0.5,54.5,18,72.5
671633,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,144.0,3,-11.0,0.5,55.0,18,73.0
671634,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,148.0,3,-12.0,3.0,58.0,18,76.0
671635,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,6,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,152.0,3,-12.0,0.5,58.5,18,76.5
671636,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,3,3.0,7,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,155.0,3,-12.0,0.5,59.0,18,77.0
671637,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,8,0,0,0,1,0,0,0,0,0.0,30.0,0,0,0,159.0,3,-12.0,0.5,59.5,18,77.5
671638,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,9,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,163.0,3,-12.0,0.5,60.0,18,78.0
671639,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,37.0,0,0,0,166.0,2,-13.0,3.0,63.0,20,83.0
671640,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,11,0,0,0,1,0,0,0,0,0.0,41.0,0,0,0,170.0,2,-13.0,0.5,63.5,20,83.5
671641,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,3,3.0,12,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,173.0,2,-13.0,0.5,64.0,20,84.0
671642,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,13,0,0,0,1,0,0,0,0,0.0,48.0,0,0,0,177.0,2,-13.0,0.5,64.5,20,84.5
671643,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,14,0,0,0,1,0,0,0,0,0.0,52.0,0,0,0,181.0,1,-13.0,0.5,65.0,30,95.0
671644,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,5,3.0,15,0,1,0,0,0,0,0,0,-2.0,55.0,0,0,0,184.0,1,-15.0,8.0,73.0,30,103.0
671645,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,3,3.0,16,0,0,0,1,0,0,0,0,0.0,58.0,0,0,0,187.0,1,-15.0,0.5,73.5,30,103.5
671646,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,17,0,0,0,1,0,0,0,0,0.0,62.0,0,0,0,191.0,1,-15.0,0.5,74.0,30,104.0
671647,Wyndham Championship,2024-08-08,Max Greyserman,-16,3,4,4.0,18,0,0,0,1,0,0,0,0,0.0,66.0,0,1,0,195.0,1,-15.0,3.5,77.5,30,107.5
671648,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,4,3.0,1,0,0,1,0,0,0,0,0,-1.0,3.0,0,0,0,198.0,1,-16.0,3.0,80.5,30,110.5
671649,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,7.0,0,0,0,202.0,1,-16.0,0.5,81.0,30,111.0
671650,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,9.0,0,0,0,204.0,1,-17.0,3.0,84.0,30,114.0
671651,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,4,5.0,4,0,0,0,0,1,0,0,0,1.0,14.0,0,0,0,209.0,1,-16.0,-0.5,83.5,30,113.5
671652,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,5,3.0,5,0,1,0,0,0,0,0,0,-2.0,17.0,0,0,0,212.0,1,-18.0,8.0,91.5,30,121.5
671653,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,20.0,0,0,0,215.0,1,-19.0,3.0,94.5,30,124.5
671654,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,3,3.0,7,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,218.0,1,-19.0,0.5,95.0,30,125.0
671655,Wyndham Championship,2024-08-08,Max Greyserman,-16,4,4,4.0,8,0,0,0,1,0,0,0,0,0.0,27.0,0,0,0,222.0,1,-19.0,0.5,95.5,30,125.5
